customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Predicted_CLV
2976,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,1322.85,0.015083385236457863,1322.8500000000017
5376,1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,106.15,4512.7,0.4139031278259312,4512.700000000001
261,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,139.4,0.5246029055366416,139.399999999998
4000,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,492.1,0.1809752658143274,492.0999999999983
3581,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,0.21757302904763512,6144.550000000001
5039,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,0.04259213483650957,422.29999999999757
2589,0,0,0,0,32,1,2,1,0,0,0,0,2,0,1,0,2,84.05,2781.85,0.14335234584061804,2781.8499999999995
4209,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,109.5,0.11418577421610876,109.49999999999737
5310,1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,105.05,5163.3,0.23609156683512564,5163.300000000002
6149,1,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1123.15,0.014020989641418246,1123.1500000000012
1602,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,1171.5,0.035575663884909875,1171.5
1000,0,0,0,0,56,1,0,1,0,2,0,0,0,0,0,1,2,73.85,4092.85,0.3106388281691817,4092.8500000000004
437,0,0,0,0,67,1,2,1,2,2,2,0,2,0,0,1,1,102.95,6886.25,0.2971989276791746,6886.250000000002
6076,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,0.023536618020870426,4176.700000000003
3374,0,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,79.15,1676.95,0.44436312302627856,1676.9499999999991
6177,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,85.1,0.03247039815214105,85.09999999999773
4923,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,2177.45,0.1719171892118099,2177.4499999999994
4472,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,0.7225299890729717,819.5500000000004
2588,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,74.25,0.8294884218811971,74.24999999999858
1101,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,75.35,338.1,0.6776189252981074,338.099999999998
4168,0,0,1,1,55,1,2,0,2,2,0,2,2,0,1,1,1,75.0,4213.9,0.036639742476371286,4213.900000000001
1874,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,49.55,0.44266102697140053,49.549999999997
4404,0,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,20.65,958.1,0.02590886862978375,958.0999999999997
397,1,0,1,0,40,1,0,1,0,2,2,0,0,0,0,1,2,80.0,3168.75,0.46297815335600073,3168.7500000000005
2191,1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,0,19.6,189.45,0.06215805913092527,189.44999999999783
2132,1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,0.9127579058264628,88.79999999999943
6991,0,0,0,0,15,1,0,0,2,2,2,2,2,2,0,0,3,84.45,1287.85,0.26303970495307594,1287.85
5043,0,1,1,0,26,1,0,0,0,0,2,0,0,2,1,0,3,60.7,1597.4,0.07920092543599369,1597.399999999999
1332,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,7674.55,0.20103724204129425,7674.550000000001
1917,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.95,927.1,0.017343700850749204,927.0999999999997
4815,0,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,2,49.4,611.65,0.26509775226491705,611.6499999999979
6529,1,0,1,1,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,896.75,0.43064088183612886,896.7499999999987
5373,0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,979.05,0.10047406568087108,979.0499999999994
4681,0,0,1,1,65,1,2,1,2,0,2,0,2,2,2,1,1,104.3,6725.3,0.08368788780171095,6725.300000000002
6262,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,169.05,0.4985235612021101,169.04999999999805
2113,0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.9,601.55,0.07012345562378357,601.5499999999989
6294,1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,0.41690936977850496,1359.6999999999998
1131,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,49.65,49.65,0.44833980501043685,49.649999999997995
2487,0,0,0,0,24,1,2,1,2,0,0,2,0,0,0,1,2,84.35,1938.05,0.1921439913695502,1938.0499999999995
5152,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,8041.65,0.03990587966689145,8041.6500000000015
815,1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,62.15,3778.85,0.03429853243632335,3778.8500000000017
4850,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,0.3199664821607063,19.749999999997744
4949,1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,54.3,2317.1,0.10372315103406103,2317.100000000001
5686,1,0,1,1,62,1,2,2,1,1,1,1,1,1,2,1,0,24.25,1424.6,0.017621965099854288,1424.6000000000008
2920,0,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,0,19.8,196.75,0.14362333671231584,196.74999999999713
1038,0,0,0,0,58,1,0,1,2,2,2,0,2,2,1,1,2,106.45,6145.85,0.27554343659477665,6145.850000000002
4931,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,0.8336465914575055,75.99999999999793
2611,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,114.0,8175.9,0.05236071584784762,8175.9000000000015
6722,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,51.25,51.25,0.3429736699837677,51.24999999999821
1241,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0.1026896123103827,1416.2
6955,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,78.45,0.7837943893101692,78.44999999999855
2506,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4,348.15,0.27928101080468937,348.1499999999981
1730,1,0,1,0,70,1,0,1,2,2,2,2,0,2,2,0,1,101.0,7085.5,0.04406451824894677,7085.500000000003
6782,0,0,1,1,53,1,0,0,0,0,2,0,0,2,1,0,1,60.6,3297.0,0.05196820340087914,3296.9999999999995
3359,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,19.45,159.2,0.13875550630960706,159.19999999999803
4603,0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,348.8,0.04773761795477297,348.79999999999916
2929,1,0,0,0,26,1,2,0,0,0,0,0,0,0,1,1,1,51.55,1295.4,0.0829524069569093,1295.399999999999
1681,0,0,0,0,47,1,0,1,2,0,0,0,0,0,0,0,1,75.45,3545.1,0.1940114410169733,3545.1000000000004
2469,0,0,1,1,55,1,2,1,2,2,0,0,0,0,0,1,2,85.1,4600.95,0.19561864154324757,4600.95
5408,1,1,0,0,66,1,2,1,0,2,2,2,2,2,1,0,1,110.9,7432.05,0.12415962801305863,7432.050000000002
4459,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2587.7,0.09521540242170351,2587.7000000000007
979,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2619.15,0.11638415078692947,2619.15
3875,1,0,1,1,65,1,0,0,2,0,0,2,2,2,2,1,0,74.8,4820.15,0.02777952484174578,4820.150000000002
2934,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.1,45.1,0.8302384956360952,45.09999999999704
1673,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.25,109.8,0.1190224663022512,109.79999999999801
556,1,0,1,1,17,1,2,0,0,2,2,2,0,0,0,1,3,66.7,1077.05,0.1846559270339135,1077.0499999999993
2427,1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,24.7,467.15,0.07129048068382537,467.14999999999895
3626,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,0,19.95,1311.75,0.016778821558364004,1311.7500000000018
4869,1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2731.0,0.14045794531741437,2731.000000000001
4157,0,0,0,1,72,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1567.0,0.01030381410222746,1567.0000000000018
5226,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,92.45,0.37572564363264305,92.44999999999804
4596,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,0.876443525637973,294.4500000000004
5756,1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,3,56.1,946.95,0.035192721943873954,946.9499999999995
6963,1,0,0,0,66,1,2,1,2,2,2,2,2,2,1,1,0,114.3,7383.7,0.08604573068316423,7383.700000000002
776,1,0,1,1,61,1,0,1,0,2,0,2,2,2,1,1,0,98.45,6145.2,0.16690390901446903,6145.200000000002
2032,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0.3395179063713112,788.3499999999993
5268,0,0,1,0,37,1,0,2,1,1,1,1,1,1,1,1,0,19.85,717.5,0.033387870788265404,717.4999999999989
5547,0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,0.3935141065517406,1934.4500000000007
5342,0,0,0,1,48,1,0,2,1,1,1,1,1,1,1,0,3,19.95,936.7,0.020415908140093895,936.7000000000002
2449,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,3,55.3,55.3,0.7684796294481671,55.29999999999743
1945,1,1,1,0,7,0,1,0,2,0,0,0,0,0,0,0,0,29.8,220.45,0.37851125877747965,220.44999999999737
350,0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,92.05,5755.8,0.06667874589034758,5755.8
5363,1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2793.55,0.24771402428774655,2793.550000000001
6248,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,23.8,903.8,0.014417917219864495,903.7999999999997
3253,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,118.3,0.536814632692092,118.2999999999981
1957,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.65,38.7,0.1186260611319042,38.699999999997125
4503,1,0,1,0,42,1,2,1,0,0,2,2,2,2,1,1,2,108.3,4586.15,0.3875213825340925,4586.150000000001
4457,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1730.35,0.48675114773100286,1730.3499999999995
5362,1,0,0,0,40,1,2,1,0,0,0,0,2,0,0,1,2,84.9,3369.05,0.4575293962994519,3369.0500000000006
4640,1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,97.95,4917.9,0.2869454133348679,4917.9000000000015
3177,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.05,483.7,0.27524803396904496,483.69999999999715
6300,0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,83.3,803.3,0.7267430733519574,803.2999999999985
3816,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,3,91.05,6293.75,0.02129368070685681,6293.750000000001
2209,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,6236.75,0.22193675943042185,6236.750000000002
2679,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,0.2671313379601047,927.1499999999979
931,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,8220.4,0.02932047620414969,8220.400000000001
1007,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0.03372113351623427,4627.800000000001
1311,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.6,6441.85,0.018498273992603904,6441.850000000002
853,0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,1,3,19.55,389.25,0.0796029886731817,389.24999999999807
12,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,68.95,351.5,0.5446622036985302,351.4999999999977
3061,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,1,114.75,7842.3,0.0853258628092662,7842.300000000002
6045,1,0,0,0,50,0,1,0,2,2,0,0,0,0,0,1,3,35.0,1782.4,0.13009198740288339,1782.4000000000008
604,1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,4237.5,0.032308756998344276,4237.500000000002
623,1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,4226.7,0.03505993978663488,4226.700000000002
3429,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20.0,0.3887490588693858,19.99999999999775
6629,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,0.028788244023084462,237.69999999999757
6994,0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,72.1,2658.4,0.04552786314586094,2658.3999999999996
4548,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1,0.013979643565173708,855.1000000000006
879,1,1,0,0,12,0,1,0,0,0,2,2,0,2,0,1,2,43.65,526.95,0.34553545501000743,526.9499999999987
6660,0,0,1,1,70,1,2,0,2,2,0,0,2,0,2,1,1,69.2,4872.35,0.024497608210426427,4872.350000000002
4042,1,1,0,0,9,1,2,0,2,0,0,0,0,0,0,0,2,54.55,494.05,0.23622099949316125,494.0499999999984
2147,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,43.95,43.95,0.4601311038784623,43.94999999999703
6230,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,3,80.05,80.05,0.8125177763372987,80.04999999999836
1951,0,0,0,0,38,1,2,1,0,0,2,2,2,2,0,1,2,103.65,3988.5,0.46640516073899446,3988.5000000000005
6666,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,75.05,786.3,0.4456838351679059,786.2999999999989
4456,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,7752.05,0.14097273854527856,7752.050000000001
4753,1,0,1,0,29,0,1,0,0,0,0,0,2,2,0,1,2,45.9,1332.4,0.33618308799532526,1332.3999999999996
900,1,1,0,0,42,1,2,1,0,2,0,0,0,0,0,1,0,79.35,3344.1,0.41601380490488005,3344.1000000000004
3025,0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,498.1,0.01610804183966917,498.09999999999854
6000,1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,1411.65,0.5244449160284703,1411.6499999999999
3815,1,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,104.45,7459.0,0.10522949219665427,7459.000000000002
978,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,3181.8,0.3668541039667224,3181.8000000000015
4450,0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,69.95,3871.85,0.026398602948941318,3871.85
872,1,0,1,0,59,1,0,0,2,2,2,0,2,0,1,0,1,66.4,3958.2,0.051601735343133184,3958.200000000001
3166,1,1,1,0,70,1,2,1,0,2,2,0,2,2,0,1,2,102.95,7101.5,0.3954136072925184,7101.500000000003
4569,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,6365.35,0.018986784446975075,6365.350000000001
1660,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1119.9,0.020163718182832524,1119.9000000000003
6944,1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,0.5609606858546795,1532.4499999999996
4905,0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,5496.9,0.23201146032804626,5496.9
3528,1,0,1,1,57,1,0,2,1,1,1,1,1,1,1,0,3,19.4,1061.6,0.03331798960039956,1061.600000000001
429,0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,558.8,0.021341332300651054,558.7999999999985
2519,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.45,1681.6,0.01926873971303069,1681.6000000000008
5492,0,1,0,1,30,1,2,1,0,0,0,2,2,2,0,1,2,101.3,2974.5,0.5202570247667742,2974.5
6119,1,0,0,0,29,1,0,0,2,2,0,2,0,0,1,1,2,58.75,1696.2,0.03871331047066571,1696.2
6341,1,0,0,0,21,1,0,0,0,0,2,0,0,2,0,0,3,61.65,1393.6,0.14721579678453167,1393.5999999999992
1929,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,25.1,611.45,0.015336410444077997,611.449999999998
4590,1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,51.3,411.6,0.20007271134753457,411.5999999999981
2056,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,18.8,18.8,0.13956428156046374,18.799999999997407
2767,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,452.8,0.15115461358916457,452.7999999999987
6808,1,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1036.75,0.5501902749202504,1036.749999999999
4897,1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,1004.75,0.11108955907612036,1004.7499999999994
2497,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,7966.9,0.037655685852223716,7966.9000000000015
1024,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0.16599828510182144,2815.2499999999995
1623,1,0,0,0,62,1,0,0,0,2,2,2,2,2,0,1,0,80.4,4981.15,0.13914832683823078,4981.150000000002
6350,0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,49.45,2907.55,0.0668670458271234,2907.5500000000006
4636,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0.04683968325232738,5436.450000000001
3178,0,0,1,1,41,1,2,1,0,2,2,2,2,2,1,1,0,109.1,4454.25,0.2900699807315708,4454.250000000001
2956,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.2,19.2,0.408064700930656,19.19999999999767
2760,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.75,39.3,0.12107251871891514,39.2999999999978
6812,0,0,0,0,18,1,0,1,2,0,0,0,2,2,0,1,2,96.05,1740.7,0.5766007909159878,1740.7
544,0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2,321.05,0.282050881533758,321.049999999997
5094,0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,78.5,5602.25,0.022968579367137282,5602.25
1600,1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,4299.75,0.07116317199671778,4299.750000000001
962,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,0.34273395082814223,1565.6999999999987
4520,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0.3389960161169534,20.199999999997765
3487,0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,355.2,0.6404305360027154,355.19999999999874
5576,0,1,1,0,60,1,0,1,2,2,2,2,2,2,2,1,0,110.0,6668.35,0.06474373220084656,6668.350000000002
2339,0,0,0,0,8,1,0,0,2,0,0,2,0,0,1,0,0,54.25,447.75,0.07492496854835744,447.749999999998
5935,0,0,1,1,57,1,2,1,0,2,0,0,2,2,0,1,2,100.6,5611.7,0.46396640675082895,5611.700000000001
3069,1,0,0,0,14,1,2,2,1,1,1,1,1,1,1,1,1,24.8,321.7,0.057036446796651374,321.6999999999984
1744,0,1,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,84.05,186.05,0.8463693872914742,186.04999999999825
1705,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,740.0,0.47663065521485726,739.999999999999
1032,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2,0.28313306353030054,20.19999999999753
4511,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,1554.9,0.016232352887979667,1554.9000000000005
4013,0,1,1,0,70,1,2,1,0,0,0,0,0,0,2,1,1,75.65,5411.4,0.05864525224360996,5411.4
2801,0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,111.4,0.5192651260976997,111.3999999999978
977,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3,0.836426108194097,89.29999999999895
6048,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35,0.019843909512234276,749.3499999999992
4190,1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,467.55,0.4594038665799129,467.5499999999986
2967,1,1,1,1,60,1,2,1,2,2,0,0,0,2,0,1,2,93.25,5774.55,0.1320446268229423,5774.550000000001
6214,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,103.7,0.36852127671986923,103.69999999999752
1369,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,0.7834457565725771,168.19999999999905
6715,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,658.1,0.29688986021587443,658.0999999999991
1820,1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,7482.1,0.14886410053157514,7482.100000000002
1430,1,0,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,35.45,106.85,0.33162026114180115,106.849999999998
5632,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,1,19.4,460.25,0.06812316389136931,460.2499999999993
3492,1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,1,1,64.4,195.65,0.2774900419717695,195.64999999999912
6306,1,0,1,0,15,1,0,2,1,1,1,1,1,1,0,1,1,19.45,340.85,0.12068971939944585,340.8499999999982
1044,1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,0.583780848973979,608.8
1411,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,0.3608716327734925,20.249999999997712
1257,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1057.0,0.02109638935082256,1056.9999999999995
2085,1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2799.75,0.0473213453725968,2799.750000000002
4735,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,0,20.95,1270.55,0.01714629879725849,1270.550000000001
1338,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,0.12114430411461241,157.64999999999753
3938,0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,172.85,0.7408893877803491,172.8499999999978
25,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,30.5,30.5,0.3550731232210288,30.499999999996337
213,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,0.8070064861382387,70.09999999999788
2806,0,0,1,1,58,1,0,1,0,2,2,0,2,0,0,1,2,91.55,5511.65,0.3526907109606641,5511.65
3686,0,0,0,1,39,0,1,0,0,0,2,0,0,0,0,0,1,30.1,1131.3,0.13068931689217567,1131.2999999999988
6176,1,1,1,0,71,1,2,1,2,2,2,2,0,0,1,1,2,92.0,6585.2,0.03611229077636818,6585.200000000002
1891,1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,20.15,419.9,0.03350187385613585,419.89999999999884
3642,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,0.06010641453839334,681.3999999999986
309,0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,450.4,0.05168134150985668,450.3999999999978
4565,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,69.35,0.8323358927881851,69.34999999999857
1612,0,0,1,0,44,1,0,0,2,2,2,0,0,0,1,1,3,61.5,2722.2,0.05221984137603768,2722.1999999999994
1723,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.5,79.5,0.8122415595430705,79.49999999999926
448,1,0,1,1,53,1,2,0,0,0,2,2,2,2,1,1,3,78.75,3942.45,0.08556860977105676,3942.4500000000016
6847,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.1,79.8,0.4603595748114857,79.79999999999723
1494,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7,0.3745321318187209,1928.699999999999
3730,0,1,1,0,62,1,2,1,0,2,2,0,2,0,1,1,1,97.95,5936.55,0.19493853441418854,5936.550000000001
1117,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,0.47403176767118693,202.1499999999971
4670,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55.0,340.4,0.4614821598424587,340.39999999999765
202,0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,20.15,973.35,0.025734563379820982,973.3499999999997
188,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25,86.05,0.15198782357144835,86.04999999999794
1873,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,181.7,0.8723709290914369,181.69999999999962
6264,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,8564.75,0.0640524294366698,8564.750000000004
5671,0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,5835.5,0.1711528869000536,5835.500000000001
4167,0,0,1,1,45,1,0,0,0,2,0,2,0,0,1,1,1,54.15,2319.8,0.04771106111590106,2319.7999999999997
1340,0,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,19.15,501.35,0.03020407709880825,501.3499999999987
2846,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1815.0,0.13946995781161908,1814.999999999999
766,1,0,0,1,54,1,2,0,0,2,0,0,0,0,0,1,1,55.0,3092.65,0.17579462296809642,3092.6500000000005
967,1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,2,107.95,5969.85,0.3184343725739974,5969.850000000002
3010,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,50.75,0.7562113391671679,50.7499999999981
4084,0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,2839.45,0.019410424673879757,2839.4500000000003
4336,0,0,0,0,56,0,1,0,0,0,0,0,2,2,0,1,1,44.85,2564.95,0.2380718854971031,2564.9500000000003
5404,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,0.5935571721167336,837.9499999999983
3314,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.25,144.35,0.12164965028658226,144.34999999999786
3296,1,0,1,1,5,1,2,0,2,2,0,2,0,0,0,0,1,64.4,316.9,0.16199561275885838,316.8999999999986
4810,1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,1821.2,0.06732206422005788,1821.1999999999998
3671,1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,3919.15,0.3418798701746661,3919.15
4249,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6254.45,0.018114951262392386,6254.450000000002
1221,1,0,1,1,30,1,2,0,2,2,2,2,0,0,0,0,2,67.6,2000.2,0.09260831461829548,2000.2
